Cluster ID,index,latitude,longitude,units
0,6,37.80530167,-122.2923737,34
1,9,37.80706024,-122.2793579,48
2,11,37.77022697,-122.2760034,8
3,2221,37.77022697,-122.2760034,40
4,15,37.80322954,-122.2659961,26
5,17,37.80187988,-122.2755508,4
6,4991,37.87597804,-122.0676248,91
7,26,38.02293532,-122.2701891,27
8,28,38.06778051,-122.8040942,6
9,37,37.773536,-122.432243,0
10,43,37.50605011,-122.2104797,12
11,2776,37.36439133,-122.0238419,124
12,50,37.36192904,-121.9093884,13
13,2616,37.36608887,-121.8678894,94
14,53,37.36563049,-121.8681266,0
15,238,37.34095764,-122.0350418,67
16,3778,37.241921,-121.890326,80
17,62,38.10191727,-122.2587051,11
18,68,38.610702,-122.856224,4
19,2575,38.34934138,-122.7290433,24
20,74,38.348552,-122.726242,0
21,2570,38.5275116,-122.781601,65
22,3734,38.535799,-122.788737,48
23,1940,38.53990555,-122.7953873,18
24,78,37.88315964,-122.2959442,4
25,4244,37.82603943,-122.2783169,150
26,2728,37.82373302,-122.2776496,65
27,81,37.82595062,-122.2786789,0
28,84,37.84834671,-122.2784119,0
29,87,37.75748825,-122.1974564,30
30,90,37.75658928,-122.1967039,0
31,95,37.688037,-122.061866,12
32,98,37.60804519,-122.022365,25
33,101,37.80228943,-122.2621458,0
34,103,37.8706643,-122.2982966,0
35,105,37.71398105,-121.7174958,15
36,107,37.55555436,-121.9647747,13
37,119,37.65142441,-121.8840332,16
38,128,37.76488113,-122.1983337,0
39,131,37.63198853,-122.0519714,0
40,133,37.686077,-122.136886,0
41,136,37.87115179,-122.2770093,27
42,926,37.6637764,-122.1077118,35
43,4140,37.66358185,-122.108345,66
44,147,37.97528458,-122.0680313,14
45,151,38.02259064,-121.8920822,7
46,171,37.97854614,-122.0335312,69
47,2099,37.87346649,-122.4647827,11
48,179,37.87973022,-122.5189972,18
49,186,38.5084877,-122.4636536,0
50,6294,37.649357,-122.429901,62
51,197,37.78449631,-122.4134521,17
52,199,37.78559875,-122.4124222,0
53,206,37.47732773,-122.1524823,98
54,210,37.599292,-122.498641,45
55,212,37.48283005,-122.2183762,0
56,214,37.47429276,-122.2262421,7
57,216,37.46889877,-122.1399078,24
58,218,37.37055206,-121.8410416,18
59,225,37.28245544,-121.835701,62
60,233,37.35613632,-122.0309372,15
61,248,37.321807,-122.040069,0
62,251,37.41687012,-121.9039307,77
63,2154,37.41393662,-122.1304703,33
64,257,37.27869034,-121.8676376,36
65,2134,37.32242966,-122.0072937,40
66,4785,37.30395823,-121.8795899,133
67,266,37.30424118,-121.8811493,27
68,407,38.29185104,-122.0116119,33
69,2144,38.27909851,-122.0334167,132
70,546,38.34521484,-122.7062073,101
71,556,38.42512512,-122.7305527,24
72,559,38.40774849,-122.8386571,42
73,564,38.42296198,-122.7280616,28
74,568,38.54999475,-122.8168441,8
75,570,37.25510025,-119.6175232,
76,823,37.78488792,-122.283629,
77,829,37.78247863,-122.2829685,
78,835,37.88315964,-122.2959442,
79,840,37.86603546,-122.2955856,
80,849,37.84802981,-122.2772627,4
81,854,37.84942245,-122.2706985,4
82,862,37.86872908,-122.2664514,
83,867,37.86171722,-122.2805023,
84,872,37.86872976,-122.2935518,
85,880,37.8528665,-122.279503,
86,884,37.869659,-122.285194,1
87,892,37.70538712,-121.9007263,112
88,899,37.533367,-121.966964,100
89,906,37.53396225,-121.9215393,44
90,921,37.65115356,-122.0862045,5
91,941,37.6903038,-121.7623749,1
92,945,37.78191376,-122.2327347,3
93,950,37.78147888,-122.2334518,66
94,956,37.80646515,-122.2716141,50
95,958,37.8007164,-122.2207031,
96,962,37.79832077,-122.2689896,
97,1035,37.79797745,-122.2652435,68
98,975,37.75658928,-122.1967039,
99,986,37.79928207,-122.2390213,4
100,988,37.80820847,-122.2714233,
101,993,37.80322266,-122.2676468,
102,996,37.76804352,-122.1963425,5
103,1000,37.81335555,-122.2979875,99
104,1005,37.80744553,-122.276268,
105,1009,37.77618027,-122.2014084,4
106,1011,37.77034378,-122.1834793,
107,1028,37.80188751,-122.2642746,
108,1050,37.78290242,-122.230721,
109,1053,37.80769676,-122.2952711,
110,1062,37.80088806,-122.2057266,79
111,2817,37.8097229,-122.2733688,144
112,1070,37.809722,-122.273368,144
113,1079,37.76488113,-122.1983337,
114,1087,37.74958134,-122.1852402,137
115,1095,37.75176239,-122.1851501,
116,1100,37.83946417,-122.2619433,
117,1102,37.80594394,-122.2745966,
118,1115,37.81597137,-122.2614212,
119,1121,37.66151047,-121.8731995,
120,1130,37.69272923,-122.1134468,
121,4885,37.71662521,-122.1442947,68
122,6125,37.71901,-122.147829,51
123,1135,37.71767426,-122.1451111,
124,1139,37.608055,-122.022727,
125,1142,38.01327802,-121.8140654,
126,1144,38.02133179,-121.9418793,
127,1148,37.929409,-121.693336,4
128,2545,37.94421387,-121.7323151,96
129,2137,37.94421387,-121.7323151,96
130,1157,37.96966553,-122.0335541,
131,1162,37.95560837,-122.0431671,
132,1992,38.02141853,-122.2713498,0
133,1173,37.989101,-121.690162,96
134,4438,38.00844574,-121.8604507,63
135,1177,38.00906754,-121.8609467,
136,1181,38.01737213,-121.8946533,
137,5554,38.025554,-121.88062,20
138,2035,38.02563161,-121.8807947,0
139,1188,37.97528458,-122.0680313,70
140,1194,37.9355278,-122.3594437,10
141,1196,37.937061,-122.359748,16
142,1200,37.92667285,-122.360829,
143,1203,37.97387695,-122.3538208,
144,1208,37.92599106,-122.0638351,
145,4009,37.922775,-122.510638,79
146,1212,37.92350006,-122.5112762,40
147,1214,37.92544556,-122.5193024,3
148,6124,37.879859,-122.515587,50
149,1221,37.87973022,-122.5189972,
150,5821,37.9816,-122.56651,7
151,1234,37.97367477,-122.5237808,
152,1296,38.52581598,-122.4981547,11
153,1530,37.78274536,-122.4026108,
154,1308,37.77761459,-122.4093933,12
155,1311,37.78230667,-122.4126358,
156,1313,37.77632523,-122.4123077,
157,1319,37.78190061,-122.4307863,10
158,1327,37.78167866,-122.3884852,18
159,1329,37.77586365,-122.4159546,
160,1336,37.7854538,-122.4134293,2
161,1339,37.78040314,-122.4085999,
162,1343,37.78446579,-122.4146042,
163,1349,37.76153564,-122.4115372,
164,1355,37.760952,-122.4118042,
165,1358,37.78479405,-122.4138616,
166,1367,37.72681427,-122.3941345,116
167,1374,37.765033,-122.410743,
168,1378,37.77339554,-122.4127884,0
169,1381,37.79880993,-122.4010232,
170,1389,37.70887814,-122.4236181,
171,1394,37.78133011,-122.4127884,
172,1400,37.75095932,-122.3964547,
173,1403,37.74853516,-122.4168167,
174,1405,37.77455606,-122.4207656,
175,1411,37.77770966,-122.4418049,
176,1414,37.77537155,-122.4141159,
177,1417,37.77375031,-122.4124832,
178,1420,37.76729584,-122.421402,
179,1423,37.75189675,-122.4062696,
180,1437,37.77937317,-122.4062576,140
181,3524,37.77466133,-122.5100832,85
182,5552,37.773878,-122.510081,14
183,1441,37.77393341,-122.5097504,0
184,1447,37.71195602,-122.4063187,
185,1452,37.782295,-122.393646,45
186,1456,37.78497314,-122.4096909,
187,1462,37.77522278,-122.3934326,
188,1468,37.786853,-122.429489,
189,1473,37.7746048,-122.4244614,
190,1521,37.76709747,-122.4232025,6
191,1483,37.78107071,-122.4500732,6
192,1486,37.77849579,-122.4229584,
193,1494,37.78657913,-122.4128418,
194,1498,37.78204346,-122.4109879,
195,1503,37.78136063,-122.4888153,
196,1507,37.798236,-122.406158,
197,1514,37.78087235,-122.4579163,150
198,1528,37.78005219,-122.4628143,17
199,1532,37.77833557,-122.4398193,
200,1541,37.67729568,-122.4734726,
201,1550,37.45752716,-122.1252594,
202,1554,37.464122,-122.44181,
203,1558,37.470252,-122.156364,0
204,1563,37.47732773,-122.1524823,130
205,1566,37.48409653,-122.2213516,
206,1569,37.479599,-122.2246704,
207,1574,37.47681046,-122.2225266,
208,1577,37.4801407,-122.227086,
209,2456,37.27447128,-121.9613647,24
210,1590,37.27277756,-121.9619598,14
211,1600,37.12556076,-121.65271,29
212,1602,37.03275681,-121.5822678,
213,1609,36.997386,-121.571929,
214,1612,37.025058,-121.592704,
215,1614,37.02172852,-121.588356,
216,1618,37.02191544,-121.5938721,
217,1623,37.026706,-121.593803,
218,1630,37.00091934,-121.5669861,
219,1633,37.013679,-121.565963,
220,1639,37.22470856,-121.9885254,4
221,1641,37.11741257,-121.9771805,
222,1644,37.12766647,-121.6496658,0
223,1647,37.11210251,-121.6445389,3
224,1649,37.130741,-121.664916,0
225,1657,37.12591171,-121.6617889,
226,1666,37.399532,-122.103096,17
227,1669,37.406578,-122.097091,
228,3173,37.407897,-122.110397,120
229,1674,37.407897,-122.110397,
230,1677,37.42447662,-122.1038971,56
231,1681,37.42155838,-122.1336441,
232,1684,37.42023087,-122.1341324,
233,1686,37.44269562,-122.1573257,
234,1690,37.439327,-122.160926,
235,1694,37.28691483,-121.9859238,2
236,1698,37.33858109,-121.8855667,13
237,1704,37.22280884,-121.7692566,
238,1709,37.332054,-121.876464,
239,1711,37.30352,-121.96492,21
240,1714,37.25187302,-121.9168015,
241,1716,37.25774002,-121.8050919,
242,1718,37.36206584,-121.9096646,
243,2502,37.3220253,-121.9556351,0
244,1728,37.34032822,-121.8797684,
245,1730,37.34432983,-121.8428116,0
246,1734,37.31500447,-121.8550683,
247,1744,37.26001516,-121.8042699,
248,1749,37.347042,-121.955963,
249,2516,37.33996582,-121.9636765,0
250,4937,37.35326628,-121.9385226,25
251,2622,37.35427201,-121.9472934,42
252,49,37.35427201,-121.9472934,9
253,1761,37.40737915,-121.9621735,36
254,1765,37.4022346,-122.0634276,11
255,1769,37.388843,-121.996612,
256,1776,37.375968,-122.027572,0
257,2493,37.38915634,-122.0271606,0
258,1781,38.04883003,-122.1511084,4
259,1783,38.26984024,-122.0363617,
260,1790,38.26639557,-122.0494919,
261,1792,38.27223587,-122.0321579,1
262,1798,38.24726486,-122.0177078,5
263,1800,38.25497055,-122.0211563,94
264,1806,38.256713,-122.040832,24
265,2020,38.228199,-122.627578,0
266,1835,38.2457161,-122.6456757,
267,1839,38.24420166,-122.6145706,1
268,1847,38.24785995,-122.6446075,
269,1856,38.33094788,-122.6956177,1
270,1862,38.34976651,-122.7040847,
271,1873,38.45196152,-122.7327423,70
272,1877,38.39849472,-122.71978,
273,2553,38.40367757,-122.7288441,84
274,1881,38.40357229,-122.7268975,
275,2593,38.4449923,-122.7327984,0
276,1890,38.51114899,-122.7708006,
277,1898,38.450756,-122.752555,
278,1912,38.4288159,-122.7222848,
279,1921,38.42661716,-122.7027603,
280,1927,38.30589429,-122.4760513,
281,1930,38.32540601,-122.4889152,
282,1945,38.54965478,-122.8180102,
283,5825,38.439523,-122.70603,26
284,3715,37.399976,-122.10309,107
285,3503,37.81949234,-122.2717285,0
286,3929,37.51414215,-122.2684014,25
287,5819,37.685462,-122.055579,5
288,2264,38.39891052,-122.7171707,68
289,6319,37.807253,-122.2764,26
290,1979,37.80744553,-122.276268,0
291,1985,37.76936722,-122.4455338,0
292,3923,38.02681214,-121.9366108,52
293,2000,38.10071945,-122.2494049,0
294,6034,38.067442,-122.80331,27
295,2004,37.80884552,-122.2867661,0
296,5823,37.764357,-122.420519,9
297,6560,38.545943,-122.813674,95
298,2038,38.04883003,-122.1511084,0
299,2041,37.26546943,-121.8519368,0
300,2414,38.32512103,-122.4897453,30
301,6106,37.656223,-122.073707,50
302,5980,37.779961,-122.40886,26
303,5857,37.780202,-122.408589,24
304,5818,37.847996,-122.277241,14
305,2074,37.3035202,-121.96492,0
306,2081,38.4410286,-121.8263702,56
307,5352,37.74695,-122.440337,21
308,2085,37.32180786,-122.0400696,27
309,2087,38.30047607,-122.2928238,84
310,2088,38.25585938,-122.6209717,57
311,4338,37.80340144,-122.2659082,130
312,4896,37.55480355,-122.286344,92
313,2092,37.37495452,-122.0285127,101
314,6250,37.782235,-122.412262,108
315,5501,37.783385,-122.412492,41
316,4671,37.78319384,-122.4124585,51
317,2671,37.78562927,-122.40905,119
318,2939,37.78372955,-122.412262,151
319,2094,37.28026199,-121.9542999,102
320,3790,37.370384,-121.842389,86
321,4156,37.89015581,-122.1173966,67
322,4631,37.78088139,-122.4037936,206
323,2098,37.78559875,-122.4124222,101
324,5783,38.508882,-122.465199,50
325,5399,37.80544,-122.280892,101
326,2105,37.78274536,-122.4026108,112
327,5339,37.755892,-122.180238,76
328,5800,38.462558,-122.674432,44
329,4064,37.55204366,-121.9872877,60
330,2112,37.55067073,-121.9901598,128
331,2113,37.88282013,-122.4671249,102
332,3806,37.417162,-121.902877,306
333,5620,38.466801,-122.658079,50
334,4583,37.78006667,-122.4284512,98
335,3903,37.88312063,-122.2965155,16
336,3860,37.711048,-122.412916,92
337,2127,38.42296198,-122.7280616,40
338,2128,37.87203558,-122.5116603,225
339,4870,37.69315647,-122.1083375,80
340,4965,37.34108777,-122.0344995,66
341,2132,38.02457809,-122.2695007,132
342,3817,37.40197,-121.879816,92
343,4110,37.66875634,-122.0909632,26
344,6446,37.338565,-121.885631,59
345,6081,37.779025,-122.228616,36
346,6216,37.770334,-122.185134,54
347,4307,37.79673326,-122.2567592,39
348,5775,37.360527,-121.858112,700
349,4182,38.01507589,-122.1387979,32
350,6546,37.474148,-122.225648,36
351,2148,37.96814346,-122.0050964,75
352,2150,37.77454758,-122.2756653,52
353,6483,37.782442,-122.282952,52
354,6544,37.873475,-122.51222,30
355,3786,37.652362,-121.884325,78
356,2155,37.48283005,-122.2183762,27
357,2160,38.33029938,-122.6942596,37
358,4626,37.77378577,-122.4323014,20
359,5680,37.279001,-121.868118,180
360,2163,37.277942,-121.868637,180
361,5527,37.395371,-122.018093,35
362,2166,37.81092453,-122.2787552,89
363,2167,37.80192566,-122.2749481,18
364,5599,37.446065,-122.152474,68
365,5663,37.26826,-121.821137,175
366,4711,37.76994233,-122.4291749,93
367,6031,37.941825,-122.538719,28
368,4918,38.01271509,-122.5139434,28
369,5884,37.974853,-122.068557,70
370,6352,37.252937,-121.867708,144
371,5885,37.935722,-122.359923,64
372,5698,37.73691,-122.410299,46
373,2177,38.02108002,-121.9045334,224
374,2178,38.40178192,-122.7383036,200
375,6437,37.776497,-122.411257,88
376,6432,37.776892,-122.410748,74
377,2186,37.77761459,-122.4093933,34
378,3728,37.777918,-122.409426,34
379,2180,37.30710134,-121.9498991,176
380,4289,37.81525342,-122.2820889,151
381,5919,38.451401,-122.731223,107
382,5897,38.45272,-122.732979,70
383,6322,37.741295,-122.149592,12
384,3926,38.0254662,-121.9419957,72
385,2188,37.454319,-122.4293137,28
386,2189,37.47025299,-122.1563644,6
387,6486,38.023748,-121.951236,14
388,4299,37.81702252,-122.2829491,38
389,2193,37.32836151,-121.8814468,53
390,6309,37.31618,-121.881588,2
391,5918,38.34199,-122.70827,20
392,2199,37.75095932,-122.3964547,10
393,5935,38.397403,-122.840701,24
394,6372,37.781882,-122.430734,120
395,4431,38.02790348,-121.8848488,28
396,6339,37.560928,-122.268521,159
397,4665,37.75184861,-122.4063573,20
398,6409,37.123198,-121.651003,42
399,2206,38.36209488,-121.9800186,134
400,4709,37.78186315,-122.4289981,193
401,4071,37.55641388,-121.9633204,60
402,2209,38.36685218,-121.9811569,65
403,2210,37.93050766,-122.0550156,87
404,2211,37.33209991,-121.8474503,192
405,4933,37.40060299,-121.9544243,100
406,6462,37.804635,-122.291881,168
407,4836,37.32611032,-121.8534761,100
408,6411,38.459894,-121.837736,172
409,3753,38.256997,-122.040412,32
410,2218,37.76328659,-122.1933289,1
411,4298,37.80807609,-122.2932845,19
412,2220,37.78369522,-122.4112244,67
413,4247,37.79411957,-122.2386874,23
414,2223,37.65572011,-121.894374,100
415,4701,37.77632172,-122.3927561,100
416,4796,37.31168976,-121.8782472,148
417,6545,37.48048,-122.227516,58
418,6252,37.774518,-122.441383,36
419,6020,37.825357,-122.286727,2
420,6137,38.431965,-121.832517,102
421,2230,37.663787,-122.449241,34
422,2231,38.63445081,-122.8762966,81
423,3761,37.939877,-121.692956,80
424,3793,37.939872,-121.691592,80
425,3874,37.808908,-122.280691,77
426,2234,37.34095764,-122.0350418,211
427,5760,37.34115,-122.034553,222
428,4270,37.82322517,-122.2880337,2
429,3885,37.118652,-121.649995,112
430,5928,38.497148,-122.752781,49
431,4203,37.12123998,-121.6476143,72
432,6349,37.124763,-121.639866,20
433,2240,38.63930628,-122.8673796,51
434,4762,37.25158049,-121.9084822,51
435,6424,37.810706,-122.298686,2
436,3677,37.788211,-122.241854,9
437,4038,37.47163654,-122.1364719,76
438,2246,37.45466614,-122.1362457,23
439,6478,37.386519,-121.898327,246
440,6408,37.135273,-121.658701,55
441,2250,37.29931641,-121.8759079,239
442,5719,37.456847,-122.134088,94
443,2252,37.78572464,-122.4321823,72
444,3807,37.146537,-121.660229,80
445,3794,37.146537,-121.660229,16
446,6207,37.960157,-122.356581,32
447,6358,37.34365,-121.839139,129
448,6152,38.264106,-122.009259,52
449,4839,37.35478823,-121.8511998,93
450,2683,38.45118955,-122.7569497,129
451,5920,38.450478,-122.752446,128
452,2260,37.45955276,-122.1334686,129
453,2261,37.90182877,-122.0690765,17
454,5915,38.243652,-122.64294,87
455,2263,37.56986395,-121.9650174,43
456,4837,37.29248021,-121.8450737,160
457,6310,38.280004,-122.263317,29
458,4387,37.98888093,-121.6896587,96
459,4100,37.43521936,-122.4174033,80
460,4101,37.43521936,-122.4174033,80
461,6444,38.243827,-122.050161,60
462,4649,37.78293832,-122.4129955,175
463,2368,37.78231812,-122.4161072,29
464,5764,38.298507,-122.295466,25
465,2275,37.2960835,-121.876365,50
466,2276,38.02385733,-121.9509733,180
467,2277,37.35909194,-121.9967278,17
468,2278,37.77760908,-122.4060477,50
469,5877,37.693016,-122.077117,97
470,2282,38.41643143,-122.7437973,40
471,5898,38.415719,-122.739938,70
472,2303,38.41323964,-122.7394871,66
473,2281,37.40737915,-121.9621735,71
474,2283,37.76252747,-122.4188614,48
475,6440,38.016148,-121.894169,76
476,5763,38.282255,-122.26371,14
477,4128,37.63177864,-122.0924539,252
478,6208,37.789752,-122.230669,4
479,4265,37.79989367,-122.2143401,9
480,4126,37.68084336,-122.0632733,109
481,6140,37.97337,-122.342048,342
482,5856,37.796808,-122.423544,22
483,4288,37.81306955,-122.271185,42
484,3637,37.429474,-122.143476,45
485,3736,38.415554,-122.706961,52
486,6097,37.470192,-122.140487,32
487,4899,37.56945373,-122.3312424,44
488,2297,37.47195053,-122.1411972,38
489,3971,37.95945709,-121.7368647,178
490,5838,37.865363,-122.267526,26
491,3867,37.711365,-122.412107,148
492,6056,38.604854,-122.865608,18
493,3995,37.96193302,-122.0347421,52
494,3643,37.65094,-122.086946,54
495,3700,37.813283,-122.274343,43
496,6198,37.9617,-122.337013,22
497,5363,38.452534,-122.770858,53
498,2313,37.62861252,-122.4903183,10
499,2314,37.94219948,-122.5389498,28
500,4091,37.03051727,-121.5850331,74
501,6172,37.305832,-121.848592,300
502,2317,37.35736847,-121.8336716,144
503,6173,37.357578,-121.83249,49
504,4291,37.78306403,-122.2308958,35
505,2319,37.79248047,-122.2269211,1
506,3621,37.764127,-122.171255,4
507,2321,37.63920975,-122.0758896,27
508,4286,37.76147573,-122.1627297,120
509,3998,37.96554933,-122.0323714,296
510,2324,37.63415527,-122.0658875,40
511,2325,38.41221102,-122.741997,41
512,6077,37.802053,-122.267604,119
513,6553,37.353787,-121.822638,81
514,2328,37.83241653,-122.2521591,12
515,6351,37.283874,-121.865042,155
516,2330,37.964473,-122.502807,39
517,2331,38.10804749,-122.2072296,87
518,2332,37.8528665,-122.279503,43
519,3770,37.313729,-121.948147,72
520,4990,37.92943159,-122.0614699,36
521,3661,37.764992,-122.42177,20
522,6393,37.12724,-121.644892,38
523,6394,37.127447,-121.644355,62
524,1651,37.12598801,-121.6427765,
525,254,37.12598801,-121.6427765,12
526,6504,37.126487,-121.646876,76
527,4662,37.75711706,-122.4167446,30
528,4590,37.74803993,-122.4182303,55
529,6223,37.7483,-122.411917,160
530,2341,37.79351044,-122.2129517,4
531,2342,37.27753067,-121.8704453,138
532,2343,38.006408,-121.883552,126
533,6102,37.610776,-122.026805,57
534,6454,37.849526,-122.271033,14
535,4985,37.60800025,-122.0222975,121
536,4674,37.7758452,-122.4232641,82
537,2349,37.74901338,-122.4059089,25
538,4687,37.76712689,-122.4221031,260
539,2351,37.76472855,-122.4290009,18
540,6115,38.236183,-122.639687,81
541,6042,37.323979,-121.899825,123
542,6536,38.544907,-122.815515,79
543,6312,38.328331,-122.296184,102
544,2356,38.75793703,-123.5121746,31
545,6050,37.321955,-121.913744,90
546,5892,37.331454,-121.884205,63
547,5876,38.583828,-122.5744,48
548,5952,37.376798,-121.836891,157
549,5881,37.53334,-121.967705,100
550,4070,37.54095688,-121.9478685,100
551,6162,37.707704,-121.85993,304
552,6392,37.556813,-122.009112,132
553,5925,38.428878,-122.722243,32
554,4682,37.77166692,-122.3985561,236
555,4768,37.28909299,-121.8722878,112
556,3635,37.53336,-121.964646,82
557,4074,37.53395267,-121.922943,60
558,2372,38.44286397,-122.7121031,34
559,3745,37.765906,-122.42212,59
560,4077,37.55342535,-122.0062635,81
561,4080,37.55181298,-122.0075671,71
562,2380,37.41139603,-121.9597473,140
563,2375,37.41254807,-121.9600906,120
564,5975,37.737558,-122.389644,30
565,2377,38.44150476,-121.826767,28
566,2378,37.4022346,-122.0634276,56
567,6470,37.805503,-122.414477,341
568,3407,37.80537415,-122.4144745,138
569,2382,37.96546173,-122.5094147,27
570,6510,38.445701,-122.733054,99
571,2386,37.28644095,-121.9848228,98
572,2387,37.78042221,-122.4070816,30
573,2388,38.34976651,-122.7040847,56
574,5793,37.743849,-122.437153,104
575,6260,37.261349,-121.860126,79
576,6410,37.112688,-121.644377,20
577,4775,37.25635698,-121.8645944,135
578,5926,38.511152,-122.770825,56
579,4694,37.70892088,-122.4235877,101
580,2398,37.25794983,-121.8622284,194
581,2399,37.77280045,-122.1994171,4
582,4782,37.24531304,-121.8952333,23
583,4767,37.25764614,-121.8054247,150
584,6030,37.705387,-121.900726,112
585,3696,38.509908,-122.464263,56
586,2406,38.29136878,-122.4613106,30
587,2407,37.7842598,-122.4154129,38
588,3499,37.78436691,-122.4171272,0
589,6105,37.670574,-122.090719,36
590,2409,37.32492065,-121.8659287,88
591,4669,37.77874355,-122.4095188,29
592,2411,37.681053,-121.721206,69
593,2412,37.76488113,-122.1983337,24
594,2413,38.25671387,-122.0408325,24
595,4176,37.26402367,-121.9648431,107
596,1637,37.26358414,-121.965889,2
597,3718,37.2606,-121.9644,64
598,2417,37.7706112,-122.1834572,51
599,6494,37.762347,-122.193663,30
600,4304,37.75731331,-122.1997421,146
601,4712,37.77721677,-122.4115497,48
602,2422,37.70062637,-122.4640579,24
603,4481,37.92335484,-122.3338393,324
604,2159,37.75658928,-122.1967039,146
605,4296,37.75732157,-122.1972697,115
606,2424,37.75349133,-122.1930669,115
607,4381,37.75720978,-122.1998596,106
608,3508,37.769657,-122.1753777,21
609,6466,37.769568,-122.175526,65
610,2427,38.28634262,-122.2989426,51
611,2430,37.94236779,-122.3424853,123
612,5451,37.803569,-122.284866,126
613,2433,37.31630325,-121.9087296,50
614,2434,38.01271,-121.816406,40
615,2435,38.24660741,-122.645577,23
616,4014,37.69341876,-122.4651795,47
617,3698,37.807804,-122.302505,22
618,3772,37.950537,-121.69601,126
619,3530,37.77612582,-122.4285125,51
620,3769,37.776118,-122.429098,195
621,4130,37.63415047,-122.0729883,20
622,6068,38.466194,-122.657968,43
623,2443,38.12901688,-122.2532425,125
624,5947,38.330318,-122.695429,50
625,4650,37.7823809,-122.388449,108
626,6369,37.807611,-122.279666,117
627,2448,38.10122681,-122.5753403,136
628,3904,38.01541714,-121.8160732,57
629,6396,38.453849,-122.727261,49
630,4274,37.81708561,-122.2760834,1
631,4238,37.76195381,-122.1642394,20
632,6118,37.954739,-122.361169,30
633,2454,38.25881958,-122.0219345,76
634,4087,37.02664545,-121.594246,52
635,2457,37.44269562,-122.1573257,53
636,5883,38.009112,-121.878076,80
637,3970,37.92910828,-121.6938653,28
638,4914,37.97217508,-122.5309176,60
639,4913,37.97215024,-122.5309212,60
640,3875,37.714586,-121.717404,72
641,4090,37.02284089,-121.5918123,33
642,4850,37.33468503,-121.9090606,245
643,2465,37.36869049,-121.8714447,75
644,2466,37.02309799,-121.5925446,24
645,2467,37.51026392,-122.2561987,16
646,1581,37.51026392,-122.2561987,0
647,2468,38.2452507,-122.631424,32
648,2469,38.05857849,-122.1511459,56
649,2471,37.02868652,-121.5862274,74
650,4086,37.03274694,-121.5817272,60
651,2473,37.37062073,-121.8725281,76
652,3756,37.484653,-122.226165,82
653,4787,37.32433333,-121.8746033,103
654,6196,37.834739,-122.274748,2
655,6186,37.748857,-122.161984,12
656,5894,37.239242,-121.866309,144
657,4807,37.32453821,-121.8492279,70
658,4958,37.6588153,-122.4327014,43
659,3722,38.508731,-122.456939,80
660,6117,38.269934,-122.643559,74
661,5922,38.419898,-122.697581,122
662,5820,37.43294,-122.204241,18
663,5822,37.501506,-122.26231,14
664,2522,37.92989349,-122.0559616,418
665,6014,37.964229,-122.356307,132
666,6316,38.265513,-122.048572,93
667,4718,37.78456116,-122.4095688,81
668,6127,37.784839,-122.409386,56
669,2527,37.69272923,-122.1134468,142
670,6158,37.345386,-121.862097,84
671,6155,38.260006,-122.009735,81
672,6206,37.364372,-121.907276,100
673,6297,37.267863,-121.904872,48
674,2534,37.13280869,-121.6615829,24
675,5882,37.813428,-122.298037,99
676,2536,37.31511307,-121.8540649,117
677,6314,38.404416,-122.359154,36
678,6108,38.615838,-122.873943,64
679,2540,38.26568985,-122.0489502,24
680,6205,38.01753,-121.893689,71
681,5902,38.253731,-122.02493,94
682,6538,37.300219,-121.928872,130
683,2544,37.31836319,-121.8440704,16
684,6200,37.86869,-122.266467,97
685,3918,38.00548172,-121.8285599,136
686,2548,37.77764596,-122.4088908,49
687,2551,37.34302215,-121.8887427,9
688,2554,38.39515686,-122.7444,97
689,6298,37.540525,-122.301467,68
690,5993,37.761677,-122.411528,93
691,5994,37.761677,-122.411544,24
692,4867,37.29741287,-121.9491653,66
693,6398,37.346458,-121.856239,86
694,2561,37.68317032,-122.4650879,119
695,2564,37.91598625,-122.3243744,378
696,5861,38.002082,-121.733425,208
697,2567,37.80820847,-122.2714233,80
698,2568,37.73592377,-122.1842117,58
699,5845,38.397553,-122.820712,45
700,6464,37.79272,-122.253863,55
701,3652,37.324635,-121.884326,23
702,2579,37.29421997,-121.8536224,92
703,4196,37.40850067,-121.9075012,101
704,5998,37.798783,-122.401065,81
705,2582,37.3569455,-121.8932066,53
706,6079,37.973398,-122.354396,86
707,2585,37.74958134,-122.1852402,137
708,2586,37.65504353,-122.0686828,81
709,2594,37.55426757,-122.2567566,280
710,2595,37.63196945,-122.4241333,185
711,6527,37.346809,-121.824657,287
712,6528,37.300946,-121.95445,143
713,2598,37.3005867,-121.9552994,80
714,6243,37.7754,-122.415774,136
715,2600,37.96935272,-122.0402603,139
716,4382,37.80176544,-122.2642136,79
717,6129,37.871711,-122.300078,62
718,3105,37.87147433,-122.2999569,62
719,2603,37.29973602,-121.8791199,152
720,6146,37.808995,-122.269894,665
721,2605,38.42010677,-122.6958241,56
722,6477,37.332142,-121.876115,60
723,2608,37.78323233,-122.4183731,83
724,2610,38.23522186,-122.0429001,76
725,5679,37.779375,-122.392131,18
726,6218,37.761294,-122.388532,36
727,2614,37.35888672,-121.9994659,16
728,2615,38.01141739,-121.7949905,268
729,2617,37.77833557,-122.4398193,47
730,6413,37.773919,-121.900242,293
731,4912,38.02773748,-122.567031,80
732,5690,38.009485,-122.265625,60
733,4060,37.55825805,-122.2755536,60
734,2623,37.78373994,-122.4227297,121
